time,altitude,velocity,acceleration
0.01,0.003019,0.3019,30.19
0.02,0.00905699,0.603799,30.1899
0.03,0.018114,0.905697,30.1898
0.04,0.0301899,1.20759,30.1895
0.05,0.0452847,1.50948,30.1891
0.06,0.0633984,1.81137,30.1886
0.07,0.0845309,2.11325,30.188
0.08,0.108682,2.41512,30.1873
0.09,0.135852,2.71699,30.1864
0.1,0.16604,3.01884,30.1855
0.11,0.199247,3.32069,30.1844
0.12,0.235472,3.62252,30.1832
0.13,0.274716,3.92434,30.182
0.14,0.316977,4.22614,30.1806
0.15,0.362257,4.52793,30.1791
0.16,0.410554,4.82971,30.1774
0.17,0.461868,5.13147,30.1757
0.18,0.5162,5.4332,30.1739
0.19,0.57355,5.73492,30.1719
0.2,0.633916,6.03662,30.1699
0.21,0.697299,6.3383,30.1677
0.22,0.763698,6.63995,30.1654
0.23,0.833114,6.94158,30.163
0.24,0.905546,7.24319,30.1605
0.25,0.980994,7.54477,30.1579
0.26,1.05946,7.84632,30.1551
0.27,1.14094,8.14784,30.1523
0.28,1.22543,8.44933,30.1493
0.29,1.31294,8.7508,30.1463
0.3,1.40346,9.05223,30.1431
0.31,1.49699,9.35363,30.1398
0.32,1.59354,9.65499,30.1364
0.33,1.69311,9.95632,30.1329
0.34,1.79568,10.2576,30.1293
0.35,1.90127,10.5589,30.1256
0.36,2.00987,10.8601,30.1217
0.37,2.12149,11.1613,30.1178
0.38,2.23611,11.4624,30.1137
0.39,2.35375,11.7635,30.1095
0.4,2.47439,12.0645,30.1052
0.41,2.59805,12.3656,30.1008
0.42,2.72471,12.6665,30.0963
0.43,2.85439,12.9674,30.0917
0.44,2.98707,13.2683,30.087
0.45,3.12276,13.5691,30.0822
0.46,3.26146,13.8699,30.0772
0.47,3.40317,14.1706,30.0722
0.48,3.54788,14.4713,30.067
0.49,3.6956,14.7719,30.0617
0.5,3.84632,15.0725,30.0563
0.51,4.00005,15.373,30.0509
0.52,4.15679,15.6734,30.0452
0.53,4.31652,15.9738,30.0395
0.54,4.47927,16.2742,30.0337
0.55,4.64501,16.5744,30.0278
0.56,4.81376,16.8747,30.0217
0.57,4.98551,17.1748,30.0156
0.58,5.16025,17.4749,30.0093
0.59,5.338,17.7749,30.003
0.6,5.51875,18.0749,29.9965
0.61,5.7025,18.3748,29.9899
0.62,5.88925,18.6746,29.9832
0.63,6.07899,18.9744,29.9764
0.64,6.27173,19.2741,29.9695
0.65,6.46747,19.5737,29.9625
0.66,6.6662,19.8733,29.9553
0.67,6.86793,20.1727,29.9481
0.68,7.07265,20.4722,29.9407
0.69,7.28036,20.7715,29.9333
0.7,7.49107,21.0707,29.9257
0.71,7.70477,21.3699,29.9181
0.72,7.92146,21.669,29.9103
0.73,8.14114,21.9681,29.9024
0.74,8.36381,22.267,29.8944
0.75,8.58947,22.5659,29.8863
0.76,8.81812,22.8646,29.8781
0.77,9.04975,23.1633,29.8698
0.78,9.28437,23.462,29.8614
0.79,9.52197,23.7605,29.8528
0.8,9.76256,24.0589,29.8442
0.81,10.0061,24.3573,29.8355
0.82,10.2527,24.6555,29.8266
0.83,10.5022,24.9537,29.8177
0.839999,10.7547,25.2518,29.8086
0.849999,11.0102,25.5498,29.7994
0.859999,11.2687,25.8477,29.7902
0.869999,11.5302,26.1455,29.7808
0.879999,11.7946,26.4432,29.7713
0.889999,12.062,26.7408,29.7617
0.899999,12.3324,27.0384,29.752
0.909999,12.6058,27.3358,29.7422
0.919999,12.8821,27.6331,29.7323
0.929999,13.1614,27.9303,29.7223
0.939999,13.4437,28.2275,29.7122
0.949999,13.7289,28.5245,29.702
0.959999,14.0171,28.8214,29.6916
0.969999,14.3083,29.1182,29.6812
0.979999,14.6025,29.4149,29.6707
0.989999,14.8996,29.7115,29.66
0.999999,15.1997,30.008,29.6493
1.01,15.5027,30.3044,29.6385
1.02,15.8087,30.6007,29.6275
1.03,16.1177,30.8968,29.6165
1.04,16.4296,31.1929,29.6053
1.05,16.7445,31.4888,29.594
1.06,17.0623,31.7846,29.5827
1.07,17.3831,32.0804,29.5712
1.08,17.7069,32.376,29.5596
1.09,18.0336,32.6714,29.548
1.1,18.3633,32.9668,29.5362
1.11,18.6959,33.262,29.5243
1.12,19.0315,33.5572,29.5124
1.13,19.37,33.8522,29.5003
1.14,19.7115,34.147,29.4881
1.15,20.0559,34.4418,29.4758
1.16,20.4032,34.7364,29.4634
1.17,20.7536,35.0309,29.4509
1.18,21.1068,35.3253,29.4384
1.19,21.463,35.6196,29.4257
1.2,21.8221,35.9137,29.4129
1.21,22.1842,36.2077,29.4
1.22,22.5492,36.5016,29.387
1.23,22.9172,36.7953,29.3739
1.24,23.2881,37.0889,29.3607
1.25,23.6619,37.3824,29.3475
1.26,24.0387,37.6757,29.3341
1.27,24.4183,37.9689,29.3206
1.28,24.801,38.262,29.307
1.29,25.1865,38.555,29.2933
1.3,25.575,38.8478,29.2795
1.31,25.9664,39.1404,29.2656
1.32,26.3607,39.4329,29.2517
1.33,26.758,39.7253,29.2376
1.34,27.1582,40.0175,29.2234
1.35,27.5612,40.3096,29.2091
1.36,27.9673,40.6016,29.1948
1.37,28.3762,40.8934,29.1803
1.38,28.788,41.185,29.1657
1.39,29.2028,41.4765,29.1511
1.4,29.6205,41.7679,29.1363
1.41,30.0411,42.0591,29.1215
1.42,30.4646,42.3502,29.1065
1.43,30.891,42.6411,29.0915
1.44,31.3203,42.9319,29.0763
1.45,31.7525,43.2225,29.0611
1.46,32.1877,43.5129,29.0457
1.47,32.6257,43.8032,29.0303
1.48,33.0666,44.0934,29.0148
1.49,33.5105,44.3834,28.9992
1.5,33.9572,44.6732,28.9834
1.51,34.4068,44.9629,28.9676
1.52,34.8594,45.2524,28.9517
1.53,35.3148,45.5418,28.9357
1.54,35.7731,45.831,28.9196
1.55,36.2343,46.12,28.9035
1.56,36.6984,46.4089,28.8872
1.57,37.1653,46.6976,28.8708
1.58,37.6352,46.9861,28.8543
1.59,38.108,47.2745,28.8378
1.6,38.5836,47.5627,28.8211
1.61,39.0621,47.8507,28.8044
1.62,39.5435,48.1386,28.7876
1.63,40.0277,48.4263,28.7706
1.64,40.5149,48.7139,28.7536
1.65,41.0049,49.0012,28.7365
1.66,41.4978,49.2884,28.7193
1.67,41.9935,49.5754,28.702
1.68,42.4922,49.8623,28.6846
1.69,42.9936,50.149,28.6672
1.7,43.498,50.4355,28.6496
1.71,44.0052,50.7218,28.632
1.72,44.5153,51.0079,28.6142
1.73,45.0282,51.2939,28.5964
1.74,45.544,51.5797,28.5785
1.75,46.0627,51.8653,28.5605
1.76,46.5842,52.1507,28.5424
1.77,47.1086,52.4359,28.5242
1.78,47.6358,52.721,28.5059
1.79,48.1658,53.0059,28.4876
1.8,48.6987,53.2906,28.4691
1.81,49.2345,53.5751,28.4506
1.82,49.7731,53.8594,28.4319
1.83,50.3145,54.1435,28.4132
1.84,50.8588,54.4275,28.3944
1.85,51.4059,54.7112,28.3756
1.86,51.9558,54.9948,28.3566
1.87,52.5086,55.2782,28.3375
1.88,53.0642,55.5613,28.3184
1.89,53.6227,55.8443,28.2992
1.9,54.184,56.1271,28.2799
1.91,54.7481,56.4097,28.2605
1.92,55.315,56.6922,28.241
1.93,55.8847,56.9744,28.2214
1.94,56.4573,57.2564,28.2018
1.95,57.0327,57.5382,28.182
1.96,57.6109,57.8198,28.1622
1.97,58.1919,58.1013,28.1423
1.98,58.7757,58.3825,28.1223
1.99,59.3623,58.6635,28.1023
2,59.9518,58.9443,28.0821
2.01,60.544,59.2249,28.0619
2.02,61.1391,59.5054,28.0416
2.03,61.7369,59.7856,28.0212
2.04,62.3376,60.0656,28.0007
2.05,62.941,60.3454,27.9802
2.06,63.5473,60.625,27.9595
2.07,64.1563,60.9044,27.9388
2.08,64.7682,61.1835,27.918
2.09,65.3828,61.4625,27.8972
2.1,66.0002,61.7413,27.8762
2.11,66.6204,62.0198,27.8552
2.12,67.2434,62.2982,27.834
2.13,67.8692,62.5763,27.8128
2.14,68.4977,62.8542,27.7916
2.15,69.129,63.1319,27.7702
2.16,69.7631,63.4094,27.7488
2.17,70.4,63.6867,27.7273
2.18,71.0396,63.9637,27.7057
2.19,71.682,64.2406,27.684
2.2,72.3272,64.5172,27.6623
2.21,72.9751,64.7936,27.6405
2.22,73.6258,65.0698,27.6186
2.23,74.2793,65.3457,27.5966
2.24,74.9355,65.6215,27.5746
2.25,75.5945,65.897,27.5525
2.26,76.2562,66.1723,27.5303
2.27,76.9207,66.4474,27.508
2.28,77.5879,66.7223,27.4857
2.29,78.2578,66.9969,27.4632
2.3,78.9306,67.2713,27.4407
2.31,79.606,67.5455,27.4182
2.32,80.2842,67.8194,27.3955
2.33,80.9651,68.0932,27.3728
2.34,81.6488,68.3667,27.35
2.35,82.3352,68.6399,27.3272
2.36,83.0243,68.913,27.3042
2.37,83.7162,69.1858,27.2812
2.38,84.4108,69.4584,27.2582
2.39,85.1081,69.7307,27.235
2.4,85.8081,70.0028,27.2118
2.41,86.5108,70.2747,27.1885
2.42,87.2163,70.5464,27.1651
2.43,87.9245,70.8178,27.1417
2.44,88.6354,71.089,27.1182
2.45,89.349,71.3599,27.0946
2.46,90.0653,71.6306,27.071
2.47,90.7843,71.9011,27.0473
2.48,91.506,72.1713,27.0235
2.49,92.2304,72.4413,26.9997
2.5,92.9575,72.7111,26.9758
2.51,93.6873,72.9806,26.9518
2.52,94.4198,73.2499,26.9277
2.53,95.155,73.5189,26.9036
2.54,95.8929,73.7877,26.8794
2.55,96.6335,74.0563,26.8552
2.56,97.3767,74.3246,26.8308
2.57,98.1226,74.5926,26.8065
2.58,98.8712,74.8605,26.782
2.59,99.6225,75.128,26.7575
2.6,100.376,75.3954,26.7329
2.61,101.133,75.6625,26.7083
2.62,101.892,75.9293,26.6836
2.63,102.654,76.1959,26.6588
2.64,103.419,76.4622,26.6339
2.65,104.186,76.7283,26.609
2.66,104.956,76.9941,26.5841
2.67,105.729,77.2597,26.559
2.68,106.504,77.5251,26.5339
2.69,107.282,77.7902,26.5088
2.7,108.062,78.055,26.4836
2.71,108.846,78.3196,26.4583
2.72,109.632,78.5839,26.433
2.73,110.42,78.848,26.4075
2.74,111.211,79.1118,26.3821
2.75,112.005,79.3754,26.3566
2.76,112.801,79.6387,26.331
2.77,113.6,79.9017,26.3053
2.78,114.402,80.1645,26.2796
2.79,115.206,80.4271,26.2539
2.8,116.013,80.6894,26.228
2.81,116.823,80.9514,26.2022
2.82,117.635,81.2132,26.1762
2.83,118.449,81.4747,26.1502
2.84,119.267,81.7359,26.1241
2.85,120.087,81.9969,26.098
2.86,120.909,82.2576,26.0719
2.87,121.735,82.5181,26.0456
2.88,122.562,82.7782,26.0193
2.89,123.393,83.0382,25.993
2.9,124.226,83.2978,25.9666
2.91,125.061,83.5572,25.9401
2.92,125.899,83.8164,25.9136
2.93,126.74,84.0753,25.8871
2.94,127.584,84.3339,25.8605
2.95,128.429,84.5922,25.8338
2.96,129.278,84.8503,25.807
2.97,130.129,85.1081,25.7803
2.98,130.983,85.3656,25.7534
2.99,131.839,85.6229,25.7265
3,132.698,85.8799,25.6996
3.01,133.559,86.1366,25.6726
3.02,134.423,86.3931,25.6455
3.03,135.29,86.6492,25.6184
3.04,136.159,86.9052,25.5913
3.05,137.03,87.1608,25.5641
3.06,137.904,87.4162,25.5368
3.07,138.781,87.6713,25.5095
3.08,139.66,87.9261,25.4822
3.09,140.542,88.1806,25.4548
3.1,141.426,88.4349,25.4273
3.11,142.313,88.6889,25.3998
3.12,143.203,88.9426,25.3722
3.13,144.095,89.1961,25.3446
3.14,144.989,89.4492,25.317
3.15,145.886,89.7021,25.2893
3.16,146.786,89.9548,25.2615
3.17,147.688,90.2071,25.2337
3.18,148.592,90.4591,25.2059
3.19,149.5,90.7109,25.178
3.2,150.409,90.9624,25.1501
3.21,151.321,91.2136,25.1221
3.22,152.236,91.4646,25.094
3.23,153.153,91.7152,25.066
3.24,154.073,91.9656,25.0378
3.25,154.995,92.2157,25.0097
3.26,155.92,92.4655,24.9815
3.27,156.847,92.7151,24.9532
3.28,157.776,92.9643,24.9249
3.29,158.708,93.2133,24.8966
3.3,159.643,93.462,24.8682
3.31,160.58,93.7104,24.8397
3.32,161.52,93.9585,24.8112
3.33,162.462,94.2063,24.7827
3.34,163.406,94.4538,24.7542
3.35,164.353,94.7011,24.7256
3.36,165.303,94.9481,24.6969
3.37,166.255,95.1948,24.6682
3.38,167.209,95.4411,24.6395
3.39,168.166,95.6873,24.6107
3.4,169.125,95.9331,24.5819
3.41,170.087,96.1786,24.5531
3.42,171.051,96.4238,24.5242
3.43,172.018,96.6688,24.4952
3.44,172.987,96.9135,24.4663
3.45,173.959,97.1578,24.4373
3.46,174.933,97.4019,24.4082
3.47,175.909,97.6457,24.3791
3.48,176.888,97.8892,24.35
3.49,177.87,98.1324,24.3208
3.5,178.853,98.3753,24.2916
3.51,179.839,98.6179,24.2624
3.52,180.828,98.8603,24.2331
3.53,181.819,99.1023,24.2038
3.54,182.813,99.3441,24.1745
3.55,183.808,99.5855,24.1451
3.56,184.807,99.8267,24.1157
3.57,185.807,100.068,24.0862
3.58,186.81,100.308,24.0567
3.59,187.816,100.548,24.0272
3.6,188.824,100.788,23.9976
3.61,189.834,101.028,23.968
3.62,190.847,101.267,23.9384
3.63,191.862,101.506,23.9088
3.64,192.879,101.745,23.8791
3.65,193.899,101.984,23.8493
3.66,194.921,102.222,23.8196
3.67,195.946,102.46,23.7898
3.68,196.973,102.697,23.76
3.69,198.002,102.935,23.7301
3.7,199.034,103.172,23.7002
3.71,200.068,103.408,23.6703
3.72,201.105,103.645,23.6403
3.73,202.143,103.881,23.6104
3.74,203.184,104.117,23.5804
3.75,204.228,104.352,23.5503
3.76,205.274,104.588,23.5202
3.77,206.322,104.822,23.4901
3.78,207.373,105.057,23.46
3.79,208.426,105.291,23.4299
3.8,209.481,105.525,23.3997
3.81,210.538,105.759,23.3695
3.82,211.598,105.992,23.3392
3.83,212.661,106.225,23.3089
3.84,213.725,106.458,23.2786
3.85,214.792,106.691,23.2483
3.86,215.861,106.923,23.218
3.87,216.933,107.155,23.1876
3.88,218.007,107.386,23.1572
3.89,219.083,107.618,23.1268
3.9,220.161,107.849,23.0963
3.91,221.242,108.079,23.0658
3.92,222.325,108.31,23.0353
3.93,223.411,108.54,23.0048
3.94,224.498,108.769,22.9742
3.95,225.588,108.999,22.9436
3.96,226.681,109.228,22.913
3.97,227.775,109.457,22.8824
3.98,228.872,109.685,22.8518
3.99,229.971,109.914,22.8211
4,231.073,110.141,22.7904
4.01,232.176,110.369,22.7597
4.02,233.282,110.596,22.7289
4.03,234.39,110.823,22.6982
4.04,235.501,111.05,22.6674
4.05,236.614,111.276,22.6366
4.06,237.729,111.502,22.6058
4.07,238.846,111.728,22.5749
4.08,239.966,111.954,22.5441
4.09,241.087,112.179,22.5132
4.1,242.211,112.404,22.4823
4.11,243.338,112.628,22.4513
4.12,244.466,112.852,22.4204
4.13,245.597,113.076,22.3894
4.14,246.73,113.3,22.3584
4.15,247.865,113.523,22.3274
4.16,249.003,113.746,22.2964
4.17,250.142,113.969,22.2654
4.18,251.284,114.191,22.2343
4.19,252.428,114.413,22.2033
4.2,253.575,114.635,22.1722
4.21,254.723,114.856,22.1411
4.22,255.874,115.077,22.1099
4.23,257.027,115.298,22.0788
4.24,258.182,115.519,22.0476
4.25,259.34,115.739,22.0165
4.26,260.499,115.959,21.9853
4.27,261.661,116.178,21.9541
4.28,262.825,116.397,21.9229
4.29,263.991,116.616,21.8916
4.3,265.159,116.835,21.8604
4.31,266.33,117.053,21.8291
4.32,267.503,117.271,21.7979
4.33,268.678,117.489,21.7666
4.34,269.855,117.706,21.7353
4.35,271.034,117.923,21.704
4.36,272.215,118.14,21.6727
4.37001,273.399,118.356,21.6413
4.38001,274.585,118.572,21.61
4.39001,275.772,118.788,21.5786
4.40001,276.962,119.004,21.5472
4.41001,278.155,119.219,21.5159
4.42001,279.349,119.434,21.4845
4.43001,280.545,119.648,21.4531
4.44001,281.744,119.862,21.4216
4.45001,282.945,120.076,21.3902
4.46001,284.148,120.29,21.3588
4.47001,285.353,120.503,21.3273
4.48001,286.56,120.716,21.2959
4.49001,287.769,120.929,21.2644
4.50001,288.981,121.141,21.2329
4.51001,290.194,121.353,21.2015
4.52001,291.41,121.565,21.17
4.53001,292.628,121.776,21.1385
4.54001,293.848,121.987,21.107
4.55001,295.069,122.198,21.0755
4.56001,296.294,122.408,21.0439
4.57001,297.52,122.619,21.0124
4.58001,298.748,122.828,20.9809
4.59001,299.978,123.038,20.9493
4.60001,301.211,123.247,20.9178
4.61001,302.445,123.456,20.8862
4.62001,303.682,123.664,20.8547
4.63001,304.921,123.873,20.8231
4.64001,306.162,124.081,20.7915
4.65001,307.405,124.288,20.76
4.66001,308.65,124.495,20.7284
4.67001,309.897,124.702,20.6968
4.68001,311.146,124.909,20.6652
4.69001,312.397,125.115,20.6336
4.70001,313.65,125.321,20.602
4.71001,314.905,125.527,20.5704
4.72001,316.163,125.733,20.5388
4.73001,317.422,125.938,20.5072
4.74001,318.683,126.142,20.4756
4.75001,319.947,126.347,20.444
4.76001,321.212,126.551,20.4123
4.77001,322.48,126.755,20.3807
4.78001,323.749,126.958,20.3491
4.79001,325.021,127.161,20.3175
4.80001,326.295,127.364,20.2859
4.81002,327.57,127.567,20.2542
4.82002,328.848,127.769,20.2226
4.83002,330.128,127.971,20.191
4.84002,331.41,128.173,20.1593
4.85002,332.693,128.374,20.1277
4.86002,333.979,128.575,20.0961
4.87002,335.267,128.775,20.0645
4.88002,336.557,128.976,20.0328
4.89002,337.848,129.176,20.0012
4.90002,339.142,129.375,19.9696
4.91002,340.438,129.575,19.938
4.92002,341.736,129.774,19.9063
4.93002,343.035,129.973,19.8747
4.94002,344.337,130.171,19.8431
4.95002,345.641,130.369,19.8115
4.96002,346.946,130.567,19.7799
4.97002,348.254,130.764,19.7483
4.98002,349.564,130.962,19.7166
4.99002,350.875,131.159,19.685
5.00002,352.189,131.355,19.6534
5.01002,353.504,131.551,19.6218
5.02002,354.822,131.747,19.5902
5.03002,356.141,131.943,19.5586
5.04002,357.462,132.138,19.5271
5.05002,358.786,132.333,19.4955
5.06002,360.111,132.528,19.4639
5.07002,361.438,132.722,19.4323
5.08002,362.767,132.916,19.4007
5.09002,364.099,133.11,19.3692
5.10002,365.432,133.303,19.3376
5.11002,366.767,133.496,19.3061
5.12002,368.103,133.689,19.2745
5.13002,369.442,133.881,19.243
5.14002,370.783,134.073,19.2114
5.15002,372.126,134.265,19.1799
5.16002,373.47,134.457,19.1484
5.17002,374.817,134.648,19.1169
5.18002,376.165,134.839,19.0854
5.19002,377.515,135.029,19.0539
5.20002,378.868,135.219,19.0224
5.21002,380.222,135.409,18.9909
5.22002,381.578,135.599,18.9594
5.23002,382.936,135.788,18.9279
5.24003,384.295,135.977,18.8965
5.25003,385.657,136.166,18.865
5.26003,387.021,136.354,18.8336
5.27003,388.386,136.542,18.8021
5.28003,389.753,136.73,18.7707
5.29003,391.122,136.917,18.7393
5.30003,392.493,137.104,18.7079
5.31003,393.866,137.291,18.6765
5.32003,395.241,137.478,18.6451
5.33003,396.618,137.664,18.6137
5.34003,397.996,137.85,18.5823
5.35003,399.377,138.035,18.551
5.36003,400.759,138.22,18.5196
5.37003,402.143,138.405,18.4883
5.38003,403.529,138.59,18.457
5.39003,404.917,138.774,18.4256
5.40003,406.306,138.958,18.3943
5.41003,407.698,139.142,18.3631
5.42003,409.091,139.325,18.3318
5.43003,410.486,139.508,18.3005
5.44003,411.883,139.691,18.2693
5.45003,413.282,139.873,18.238
5.46003,414.682,140.055,18.2068
5.47003,416.084,140.237,18.1756
5.48003,417.489,140.418,18.1444
5.49003,418.895,140.599,18.1132
5.50003,420.302,140.78,18.082
5.51003,421.712,140.961,18.0508
5.52003,423.123,141.141,18.0197
5.53003,424.537,141.321,17.9886
5.54003,425.952,141.5,17.9574
5.55003,427.368,141.68,17.9263
5.56003,428.787,141.859,17.8952
5.57003,430.207,142.037,17.8641
5.58003,431.63,142.215,17.8331
5.59003,433.054,142.393,17.802
5.60003,434.479,142.571,17.771
5.61003,435.907,142.749,17.74
5.62003,437.336,142.926,17.709
5.63003,438.767,143.102,17.678
5.64003,440.2,143.279,17.647
5.65003,441.634,143.455,17.6161
5.66003,443.071,143.631,17.5851
5.67003,444.509,143.806,17.5542
5.68004,445.949,143.982,17.5233
5.69004,447.39,144.157,17.4924
5.70004,448.833,144.331,17.4616
5.71004,450.279,144.506,17.4307
5.72004,451.725,144.68,17.3999
5.73004,453.174,144.853,17.369
5.74004,454.624,145.027,17.3382
5.75004,456.076,145.2,17.3075
5.76004,457.53,145.372,17.2767
5.77004,458.985,145.545,17.2459
5.78004,460.442,145.717,17.2152
5.79004,461.901,145.889,17.1845
5.80004,463.362,146.06,17.1538
5.81004,464.824,146.232,17.1231
5.82004,466.288,146.403,17.0925
5.83004,467.754,146.573,17.0618
5.84004,469.221,146.744,17.0312
5.85004,470.691,146.914,17.0006
5.86004,472.161,147.083,16.97
5.87004,473.634,147.253,16.9395
5.88004,475.108,147.422,16.9089
5.89004,476.584,147.591,16.8784
5.90004,478.062,147.759,16.8479
5.91004,479.541,147.927,16.8175
5.92004,481.022,148.095,16.787
5.93004,482.505,148.263,16.7566
5.94004,483.989,148.43,16.7261
5.95004,485.475,148.597,16.6957
5.96004,486.962,148.764,16.6654
5.97004,488.452,148.93,16.635
5.98004,489.943,149.096,16.6047
5.99004,491.435,149.262,16.5744
6.00004,492.93,149.427,16.5441
6.01004,494.426,149.592,16.5138
6.02004,495.923,149.757,16.4836
6.03004,497.422,149.922,16.4534
6.04004,498.923,150.086,16.4232
6.05004,500.426,150.25,16.393
6.06004,501.93,150.413,16.3628
6.07004,503.436,150.577,16.3327
6.08004,504.943,150.74,16.3026
6.09004,506.452,150.902,16.2725
6.10004,507.963,151.065,16.2424
6.11004,509.475,151.227,16.2124
6.12005,510.989,151.389,16.1824
6.13005,512.504,151.55,16.1524
6.14005,514.021,151.712,16.1224
6.15005,515.54,151.872,16.0925
6.16005,517.06,152.033,16.0625
6.17005,518.582,152.193,16.0326
6.18005,520.106,152.353,16.0028
6.19005,521.631,152.513,15.9729
6.20005,523.158,152.673,15.9431
6.21005,524.686,152.832,15.9133
6.22005,526.216,152.991,15.8835
6.23005,527.747,153.149,15.8537
6.24005,529.281,153.307,15.824
6.25005,530.815,153.465,15.7943
6.26005,532.352,153.623,15.7646
6.27005,533.889,153.78,15.735
6.28005,535.429,153.937,15.7054
6.29005,536.97,154.094,15.6758
6.30005,538.512,154.251,15.6462
6.31005,540.056,154.407,15.6166
6.32005,541.602,154.563,15.5871
6.33005,543.149,154.718,15.5576
6.34005,544.698,154.874,15.5281
6.35005,546.248,155.028,15.4987
6.36005,547.8,155.183,15.4693
6.37005,549.353,155.338,15.4399
6.38005,550.908,155.492,15.4105
6.39005,552.465,155.645,15.3812
6.40005,554.023,155.799,15.3519
6.41005,555.582,155.952,15.3226
6.42005,557.143,156.105,15.2933
6.43005,558.706,156.258,15.2641
6.44005,560.27,156.41,15.2349
6.45005,561.835,156.562,15.2057
6.46005,563.403,156.714,15.1766
6.47005,564.971,156.865,15.1474
6.48005,566.541,157.017,15.1184
6.49005,568.113,157.168,15.0893
6.50005,569.686,157.318,15.0603
6.51005,571.261,157.468,15.0312
6.52005,572.837,157.618,15.0023
6.53005,574.415,157.768,14.9733
6.54005,575.994,157.918,14.9444
6.55006,577.575,158.067,14.9155
6.56006,579.157,158.216,14.8866
6.57006,580.74,158.364,14.8578
6.58006,582.326,158.513,14.829
6.59006,583.912,158.661,14.8002
6.60006,585.5,158.808,14.7714
6.61006,587.09,158.956,14.7427
6.62006,588.681,159.103,14.714
6.63006,590.273,159.25,14.6854
6.64006,591.867,159.396,14.6567
6.65006,593.463,159.543,14.6281
6.66006,595.059,159.689,14.5995
6.67006,596.658,159.834,14.571
6.68006,598.258,159.98,14.5425
6.69006,599.859,160.125,14.514
6.70006,601.462,160.27,14.4855
6.71006,603.066,160.414,14.4571
6.72006,604.671,160.559,14.4287
6.73006,606.278,160.702,14.4003
6.74006,607.887,160.846,14.372
6.75006,609.497,160.99,14.3437
6.76006,611.108,161.133,14.3154
6.77006,612.721,161.276,14.2872
6.78006,614.335,161.418,14.259
6.79006,615.951,161.561,14.2308
6.80006,617.568,161.703,14.2026
6.81006,619.186,161.844,14.1745
6.82006,620.806,161.986,14.1464
6.83006,622.427,162.127,14.1184
6.84006,624.05,162.268,14.0903
6.85006,625.674,162.409,14.0623
6.86006,627.299,162.549,14.0344
6.87006,628.926,162.689,14.0064
6.88006,630.555,162.829,13.9785
6.89006,632.184,162.968,13.9507
6.90006,633.815,163.107,13.9228
6.91006,635.448,163.246,13.895
6.92006,637.082,163.385,13.8673
6.93006,638.717,163.523,13.8395
6.94006,640.354,163.662,13.8118
6.95006,641.992,163.799,13.7841
6.96006,643.631,163.937,13.7565
6.97006,645.272,164.074,13.7289
6.98006,646.914,164.211,13.7013
6.99007,648.557,164.348,13.6737
7.00007,650.202,164.484,13.6462
7.01007,651.848,164.621,13.6187
7.02007,653.496,164.757,13.5913
7.03007,655.145,164.892,13.5639
7.04007,656.795,165.028,13.5365
7.05007,658.447,165.163,13.5091
7.06007,660.1,165.297,13.4818
7.07007,661.754,165.432,13.4545
7.08007,663.409,165.566,13.4273
7.09007,665.066,165.7,13.4
7.10007,666.725,165.834,13.3728
7.11007,668.384,165.967,13.3457
7.12007,670.045,166.101,13.3186
7.13007,671.708,166.234,13.2915
7.14007,673.371,166.366,13.2644
7.15007,675.036,166.499,13.2374
7.16007,676.703,166.631,13.2104
7.17007,678.37,166.763,13.1835
7.18007,680.039,166.894,13.1565
7.19007,681.71,167.025,13.1296
7.20007,683.381,167.156,13.1028
7.21007,685.054,167.287,13.076
7.22007,686.728,167.418,13.0492
7.23007,688.404,167.548,13.0224
7.24007,690.08,167.678,12.9957
7.25007,691.758,167.808,12.969
7.26007,693.438,167.937,12.9424
7.27007,695.119,168.066,12.9158
7.28007,696.8,168.195,12.8892
7.29007,698.484,168.324,12.8626
7.30007,700.168,168.452,12.8361
7.31007,701.854,168.58,12.8097
7.32007,703.541,168.708,12.7832
7.33007,705.229,168.835,12.7568
7.34007,706.919,168.963,12.7304
7.35007,708.61,169.09,12.7041
7.36007,710.302,169.217,12.6778
7.37007,711.996,169.343,12.6515
7.38007,713.69,169.469,12.6253
7.39007,715.386,169.595,12.5991
7.40007,717.083,169.721,12.5729
7.41007,718.782,169.847,12.5468
7.42007,720.482,169.972,12.5207
7.43008,722.183,170.097,12.4946
7.44008,723.885,170.221,12.4686
7.45008,725.588,170.346,12.4426
7.46008,727.293,170.47,12.4167
7.47008,728.999,170.594,12.3907
7.48008,730.706,170.718,12.3649
7.49008,732.414,170.841,12.339
7.50008,734.124,170.964,12.3132
7.51008,735.835,171.087,12.2874
7.52008,737.547,171.21,12.2617
7.53008,739.26,171.332,12.236
7.54008,740.975,171.454,12.2103
7.55008,742.691,171.576,12.1847
7.56008,744.408,171.697,12.1591
7.57008,746.126,171.819,12.1335
7.58008,747.845,171.94,12.108
7.59008,749.566,172.061,12.0825
7.60008,751.288,172.181,12.057
7.61008,753.011,172.302,12.0316
7.62008,754.735,172.422,12.0062
7.63008,756.46,172.541,11.9808
7.64008,758.187,172.661,11.9555
7.65008,759.915,172.78,11.9303
7.66008,761.644,172.899,11.905
7.67008,763.374,173.018,11.8798
7.68008,765.105,173.137,11.8546
7.69008,766.838,173.255,11.8295
7.70008,768.572,173.373,11.8044
7.71008,770.307,173.491,11.7793
7.72008,772.043,173.608,11.7543
7.73008,773.78,173.726,11.7293
